X1SEX,X1RACE,X1DUALLANG,X1TXMTH,X1TXMSEM,X1TXMQUINT,X1PAR1EDU,X1PAR2EDU,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCHOOLBEL,X1SCHOOLENG,X1STUEDEXPCT,X1PAREDEXPCT,X1FAMINCOME,X1TMCERT,X1LOCALE,X1REGION,S1MREASREQ,S1MREASPAR,S1MREASTCHR,S1MREASCNSL,S1MREASGOOD,S1MREASJOB,S1MREASLIKE,S1MREASENJOY,S1MREASCLG,S1MREASUSE,S1MREASFRND,S1MREASOTH,S1MREASNOT,S1AVID,S1MESA,S1APCALC,S1IBCALC
2,8,1,-0.4765,0.3181,2,2,2,0.6,-0.07,-0.17,0.01,-0.12,1.39,10,10,4,5,3,4,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.8143,0.2446,5,3,4,1.16,0.9,0.27,1.71,-1.43,0.41,8,6,9,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
1,8,1,2.046,0.2437,5,5,4,0.56,-0.7,0.51,2.08,1.26,0.71,11,10,11,1,2,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
2,5,3,1.0476,0.2531,5,4,4,0.6,0.27,0.1,0.85,1.59,1.09,9,10,5,1,4,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.3133,0.24,4,2,2,1.16,1.31,1.62,1.69,1.59,0.21,10,8,4,1,1,2,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
1,5,1,-1.0516,0.2498,1,2,2,0,-0.3,0.1,0.97,0.1,-0.2,2,11,4,1,2,2,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.3756,0.2494,4,2,2,0.6,-1.33,0.1,0.2,-0.37,-0.32,6,11,5,1,3,2,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
2,8,1,1.7013,0.2565,5,4,4,1.76,-0.93,1.62,-0.18,1.1,1.39,8,8,6,1,2,3,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.3092,0.2591,4,5,4,1.76,1.31,1.62,1.34,0.12,0.29,8,8,9,0,2,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
2,3,1,0.2384,0.2611,4,4,4,1.76,0.67,1.34,1.72,1.04,0.71,10,10,6,1,1,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
1,8,1,-0.3464,0.2714,2,2,1,0.6,0.04,0.1,1.32,1.59,0.71,8,11,2,1,2,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
1,4,2,1.5001,0.2351,5,2,2,1.76,-0.3,1.34,0.17,1.34,1.39,8,8,3,1,3,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
1,8,1,1.0386,0.2369,5,4,2,0.6,0.27,0.9,0.55,-0.37,-0.96,4,10,8,5,4,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.9885,0.2411,5,4,7,-0.57,0.5,1.62,1.69,-0.39,-0.15,8,10,10,0,1,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3
1,8,1,1.7694,0.2325,5,2,2,0.6,0.27,0.51,0.55,-0.39,1.39,11,10,4,1,2,3,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,3,3
2,5,3,0.1755,0.2494,4,4,5,0,-0.7,0.1,1.71,1.1,0.71,8,8,7,1,1,3,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.1087,0.2465,3,7,4,1.76,-0.3,0.95,1.04,1.59,1.39,9,10,10,2,1,3,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,3,3
2,8,1,1.4792,0.2446,5,5,2,0.6,0.27,1.34,1.25,1.04,1.39,10,10,9,1,2,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.7121,0.2557,4,2,1,1.16,-0.3,0.1,1.32,-0.12,1.39,10,10,2,1,2,2,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.7146,0.2919,4,2,2,0.6,0.27,-0.17,0.85,1.34,-0.5,11,6,2,1,4,2,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.816,0.229,5,5,4,0.6,-0.7,0.1,0.85,1.34,-0.15,11,6,4,1,2,3,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,3,3
2,8,1,1.4529,0.2349,5,2,7,1.76,0.27,0.95,1.6,1.59,1.39,11,8,1,1,1,2,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,3,3
1,4,2,-0.0959,0.2476,3,3,4,1.16,0.9,0.82,0.2,-0.95,0.33,8,8,2,1,2,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.1326,0.2399,3,5,4,1.16,-0.3,0.1,0.93,0.49,1.01,8,10,11,1,3,3,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,3,3
1,8,1,-0.7134,0.2671,2,2,2,0.6,-0.3,0.1,0.93,0.1,0.67,6,6,1,1,1,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,3,3
2,8,1,1.1786,0.2513,5,5,5,1.76,-0.3,1.62,1.69,-0.04,0.29,8,8,6,5,2,4,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.057,0.2511,3,2,2,0,0.27,0.1,1.72,1.59,-1.02,11,11,3,1,3,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.2517,0.2461,4,4,4,0.6,0.9,1.34,0.66,-0.39,-0.58,8,8,1,1,1,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3,3
1,3,1,-0.3266,0.2681,2,2,2,0.6,1.31,0.1,0.86,1.59,0.59,10,4,3,1,4,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.0256,0.2547,3,1,1,0.6,0.67,-0.17,0.93,0.21,1.09,6,6,2,5,4,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.2204,0.2261,4,2,3,0.6,0.9,0.1,1.32,-0.7,1.39,11,10,3,1,2,2,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3,3
1,5,1,-0.5696,0.2858,2,2,2,-1.16,0.5,-0.56,-0.18,-1.77,-0.28,2,2,2,3,3,3,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3,3
1,3,1,-2.1467,0.4313,1,3,3,1.16,1.31,1.34,1.34,-0.14,0.12,11,5,2,3,4,2,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.7201,0.261,4,1,2,0,0.9,1.62,0.19,0.21,0.71,7,6,7,1,4,4,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,3,3
2,5,2,-0.2423,0.2797,3,2,2,0.03,1.31,-0.17,1.35,-0.88,1.01,4,8,4,5,1,3,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.7381,0.2759,4,5,7,0.6,-0.3,-0.58,0.19,1.59,0.23,10,10,7,3,1,3,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,-0.5542,0.2298,2,5,2,0.6,-0.3,0.38,1.72,1.1,1.01,8,8,5,0,2,4,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,3,3
1,5,3,-0.3724,0.2944,2,4,2,-0.57,1.31,1.62,0.66,1.34,1.09,8,6,2,2,1,2,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.9041,0.262,5,2,2,-0.57,1.31,0.55,0.49,-0.34,1.09,10,7,3,1,3,2,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.3755,0.2271,4,3,4,-1.13,-0.3,-0.29,0.12,-0.78,1.39,8,8,5,1,3,2,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,3,3
2,5,1,-0.5378,0.2599,2,2,2,-1.73,1.31,0.1,0.14,0.55,0.71,10,10,4,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,-0.244,0.2576,3,2,2,1.16,1.31,0.55,2.08,1.59,1.39,8,6,4,1,2,4,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,1.3145,0.229,5,2,4,1.76,-0.7,1.62,0.93,0.21,0.1,6,8,7,1,2,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.1433,0.2438,4,2,2,1.16,0.9,0.1,0,1.26,0.63,11,8,3,1,4,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,5,2,-1.2035,0.2671,1,2,2,0,1.31,1.34,-0.13,-2.42,-1.62,11,11,1,0,1,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.9703,0.2373,5,3,4,1.76,1.31,1.62,1.48,1.59,1.39,11,6,8,0,1,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,-0.2466,0.2459,3,4,2,1.76,1.31,0.38,0.29,1.59,0.71,6,6,3,1,1,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,1.4976,0.2142,5,2,1,1.76,1.31,1.62,1.69,-0.04,0.71,8,11,4,1,1,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,1.6791,0.2356,5,5,4,1.16,-0.3,1.34,0.86,-0.04,0.52,11,6,7,1,1,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,5,2,0.1514,0.234,4,2,1,1.16,1.31,1.62,1.69,1.1,0.16,10,10,2,1,2,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.4119,0.2414,4,3,2,1.16,1.31,1.62,2.08,1.26,0.59,8,10,4,3,2,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,1.4746,0.2565,5,5,4,1.76,-0.3,1.62,1.72,0.23,-0.6,10,6,6,1,1,3,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.5401,0.2396,4,3,4,1.76,1.31,1.62,1.34,0.77,1.01,6,8,6,1,2,3,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,1.3491,0.2263,5,2,2,1.76,0.9,1.62,1.69,0.3,-0.64,10,8,3,1,2,4,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,1.3183,0.2526,5,3,2,0.6,-0.7,-0.17,1.23,-0.37,0.59,8,6,5,1,2,4,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.4319,0.2442,4,4,5,1.16,1.31,0.1,1.23,-0.39,0.96,6,6,8,0,3,4,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,5,1,0.5421,0.2739,4,2,2,0,-0.3,-0.3,0.19,0.52,0.71,8,10,2,1,3,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.8874,0.2379,5,4,3,1.76,0.27,0.55,1.71,0.7,1.39,10,10,3,1,4,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.4615,0.2436,4,2,4,0.6,1.31,0.55,2.08,0.16,-0.58,6,6,7,3,2,2,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.7265,0.2621,4,1,1,0.6,0.9,0.1,1.23,1.59,1.01,10,2,2,1,2,3,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.7829,0.2414,5,1,2,1.16,1.31,1.34,1.22,0.3,0.59,8,11,3,1,4,3,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,5,1,0.5253,0.2785,4,4,3,0,-0.3,0.1,0.57,-0.39,-1.62,4,6,5,1,4,3,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,1.0586,0.2258,5,2,2,0.6,-0.7,0.1,0.55,-0.39,-0.2,10,6,5,1,4,3,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,5,1,-0.8684,0.25,2,2,2,1.76,0.9,1.34,0.93,-0.04,-0.2,11,6,4,1,4,4,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,1.1925,0.2416,5,7,4,1.76,0.34,0.95,0.85,1.26,0.52,8,8,13,5,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,1.0798,0.238,5,5,2,1.16,1.31,0.95,0.47,1.59,0.59,10,10,7,0,2,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,1.6027,0.2278,5,4,4,1.76,-0.3,1.62,0.93,0.21,1.39,10,10,7,1,1,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,5,3,1.2344,0.2095,5,2,1,1.76,0.27,1.17,0.55,0.9,-0.17,6,10,1,3,1,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,-0.0022,0.272,3,4,5,0.6,-0.3,0.82,0.17,0.98,1.39,6,5,6,1,2,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.9301,0.2446,5,2,2,1.76,0.9,0.77,0.19,1.59,-1.49,8,4,3,1,4,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.9082,0.2483,5,4,2,0.6,-0.3,-0.56,0.87,-0.39,-0.53,6,8,6,1,4,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.9832,0.2476,5,5,3,1.16,1.31,0.1,1.23,1.1,0.71,6,8,6,1,4,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,-0.3503,0.2178,2,4,3,0.6,0.9,1.34,0.96,1,-0.2,11,10,6,1,4,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,5,2,-0.6213,0.2892,2,7,1,-1.73,0.9,-1.68,0.03,1.23,-1.38,10,10,2,0,1,3,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,5,2,0.5588,0.292,4,2,1,0.6,1.31,1.34,1.3,0.52,0.52,10,4,3,0,1,3,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,-0.6321,0.2601,2,2,1,1.16,0.9,0.1,1.71,0.68,0.59,8,6,3,1,1,3,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.2023,0.2633,4,2,4,1.16,0.11,0.95,0.87,0.1,-1.06,8,10,6,1,1,3,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.569,0.2745,4,2,4,0.6,-0.7,-0.17,1.23,1.59,0.25,8,10,6,1,2,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,1.9065,0.2192,5,3,2,1.76,-0.7,1.17,0.2,-0.86,-0.64,6,8,4,1,1,3,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.6808,0.2402,4,4,4,1.19,0.74,0.1,0.86,-0.04,0.59,6,6,7,1,2,3,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,1.5339,0.2399,5,7,7,1.16,1.31,1.62,2.08,1.59,1.01,10,10,11,1,2,3,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,-0.7134,0.2529,2,2,1,0.03,0.27,0.94,0.49,1.26,-0.23,10,6,2,1,3,3,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,3,1,-0.0043,0.236,3,2,4,0.6,0.34,0.1,0.93,-0.39,0.23,8,6,3,1,4,3,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,0.1961,0.2563,4,3,2,1.76,0.5,0.49,1.41,0.49,0.52,2,6,5,1,2,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,5,3,0.8126,0.2297,5,4,2,1.16,1.31,0.1,0.85,-1.67,0.52,8,6,3,1,3,3,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,5,3,-0.4592,0.2853,2,3,2,1.76,1.31,1.62,1.35,1.1,0.29,8,6,3,1,4,3,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.0802,0.2538,3,3,4,0.6,-0.7,0.1,1.72,-0.37,1.39,11,6,7,1,4,2,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,1.2006,0.2341,5,5,4,1.16,1.31,0.1,1.23,-0.12,1.01,8,4,8,1,4,3,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,1.3843,0.2497,5,2,2,-1.73,1.31,1.34,2.08,1,1.39,8,6,7,1,1,4,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,3,3
1,8,1,1.377,0.2365,5,5,5,1.76,0.9,0.1,0.85,-0.39,-0.28,9,8,13,0,2,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,1.9996,0.2437,5,4,5,1.76,-0.07,1.62,1.69,-0.29,0.29,8,8,3,1,4,2,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,-0.7037,0.2647,2,3,2,1.19,0.9,0.1,0.49,-0.06,0.59,10,10,3,1,4,2,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,1.5782,0.246,5,4,7,0.6,0.27,-0.13,0.85,1,0.1,10,10,13,1,2,3,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.617,0.251,4,4,3,1.76,0.9,1.62,2.08,1.59,1.01,10,10,5,1,3,3,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,0.0096,0.2576,3,2,2,1.76,1.31,1.62,0,0.85,0.1,8,10,7,1,2,3,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,3,3
1,5,3,-0.0123,0.2836,3,1,1,1.16,1.31,0.24,0.65,1.09,-1.79,2,11,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,3,3
2,8,1,-0.0863,0.2794,3,2,2,1.19,0.9,0.9,1.69,1.26,0.21,11,11,3,3,4,3,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,3,3
2,5,1,0.5758,0.2479,4,2,2,1.76,0.9,1.34,1.02,1.1,1.01,10,8,4,0,1,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,3,3
1,8,1,0.1331,0.2395,3,2,4,0,0.67,0.1,0.92,0.49,-0.58,6,6,3,1,4,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,3,3
1,8,1,1.729,0.2189,5,4,4,1.16,0.5,1.34,1.71,1.34,0.23,6,8,6,0,1,4,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,3,3
2,5,1,1.6795,0.2353,5,2,2,0.6,1.31,1.62,0.96,1.59,1.39,10,6,8,1,2,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,3,3
1,8,1,1.1049,0.2337,5,3,2,1.76,0.1,1.62,2.08,1.59,1.39,10,8,3,1,1,4,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,3,3
2,8,1,1.0452,0.2219,5,2,5,0.6,-1.33,0.1,-0.18,1.26,0.29,6,10,12,1,2,3,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,3,3
2,8,1,0.9972,0.2436,5,4,3,1.76,-0.3,0.1,1.3,-0.04,1.39,8,8,8,5,4,4,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,3,3
2,8,1,1.1589,0.2638,5,2,2,1.16,1.31,1.21,1.33,1.59,1.39,8,4,6,3,4,2,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,3,3
1,8,1,-0.0668,0.2837,3,2,2,0.6,0.27,-1.02,-0.18,-0.06,-1.13,7,8,4,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,3
1,8,1,-0.4628,0.2594,2,2,1,0.03,-0.3,0.1,0.55,-0.39,0.63,2,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,3
2,8,1,-0.6317,0.2534,2,4,2,1.76,1.31,1.62,2.08,1.59,1.01,6,6,6,1,2,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,3
2,8,1,-0.2161,0.2526,3,2,2,1.76,1.31,1.62,1.72,1.59,1.39,6,10,13,1,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,3
1,5,3,-0.8058,0.2994,2,1,1,1.76,1.31,1.62,2.08,1.59,1.39,8,6,1,1,2,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,3
1,8,1,-0.8128,0.3254,2,1,1,0.6,-0.3,0.1,-0.18,-1.55,-1.3,4,2,2,1,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3
1,5,2,0.5434,0.278,4,1,1,-0.57,-0.3,-1.41,-1.01,-1.77,-1.06,2,6,2,5,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3
1,8,1,-1.8787,0.3135,1,7,3,1.76,1.31,1.17,0.61,0.75,1.39,11,4,4,1,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,3
2,8,1,-0.1892,0.2726,3,3,4,1.19,1.31,0.1,1.69,1.26,0.14,6,6,11,5,2,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,3,3
2,3,1,-0.5024,0.2805,2,4,4,-0.57,0.27,0.1,1.72,-0.14,0.25,6,8,8,1,4,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3
1,8,1,0.1947,0.2474,4,2,2,0.6,-1.33,-2.53,-1.68,-2.24,-3.08,6,4,3,1,2,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,3,3
1,8,2,-0.3811,0.2661,2,4,2,0.6,-0.3,-0.58,1.34,1.59,-0.39,5,6,2,1,1,3,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,3,3
1,8,1,0.5145,0.3535,4,5,4,0.03,-0.3,-0.56,-0.73,0.92,0.16,10,6,13,1,1,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3
1,3,1,-0.4326,0.2688,2,2,2,-0.57,-0.3,0.1,-0.64,0.98,0.63,2,6,6,1,2,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3
2,8,1,1.2583,0.2548,5,4,4,-0.57,-2.94,0.1,-1.31,-0.37,0.52,11,6,7,1,1,3,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3
2,8,1,0.2149,0.2501,4,7,4,-0.57,-0.3,0.94,0.19,-0.04,0.71,10,10,6,1,1,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,3,3
2,8,1,0.764,0.2541,4,5,3,0.6,-0.13,0.22,0.51,1.59,1.39,8,8,5,1,4,3,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,3,3
1,8,1,0.5421,0.2187,4,4,3,0.6,-0.3,0.1,0.19,-0.04,-0.2,4,10,1,1,1,3,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,3,3
2,8,1,0.3535,0.2612,4,2,2,-0.57,1.31,-1.82,-0.18,0.9,0.23,11,10,9,1,2,2,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,3,3
1,8,1,0.1879,0.2398,4,7,4,0.03,0.27,1.34,0.49,1.34,0.59,10,10,10,1,1,2,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,3,3
1,8,1,0.7554,0.2242,4,5,5,0,1.31,0.68,0.96,0.6,-0.32,7,6,6,1,1,3,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,3,3
2,8,1,0.4088,0.2404,4,4,1,0.6,0.9,1.62,0,1.59,0.71,8,8,3,0,1,2,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,3,3
2,8,1,-0.2344,0.2564,3,5,4,-0.57,0.27,0.94,0.96,1.04,1.39,6,11,4,0,2,3,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,3,3
2,8,1,-0.1162,0.2928,3,4,2,-0.57,0.11,1.62,0.66,1.59,0.59,6,6,6,1,3,4,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,3,3
1,8,1,-0.0857,0.2358,3,4,4,0.6,1.31,0.1,0.96,1.34,-0.2,11,10,6,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3,3
1,8,1,0.5255,0.2742,4,4,3,0.6,0.27,1.17,-1.68,1.09,0.23,8,8,2,1,2,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3,3
2,8,1,1.1543,0.2536,5,4,7,0.03,0.27,-1.29,-0.73,-0.61,1.01,8,10,12,1,4,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,3,3
2,8,1,0.0295,0.2731,3,2,2,-1.16,-0.07,-1.24,-0.66,-2.65,0.41,6,4,5,5,4,4,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,3,3
2,8,1,0.3114,0.2345,4,4,2,-0.57,-0.3,-0.97,-0.64,1.26,-0.05,10,10,13,1,1,3,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,3,3
1,8,1,0.6843,0.2662,4,2,2,0.6,0.9,0.94,1.32,-0.73,-1.87,4,4,4,1,2,2,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,3,3
2,8,1,-0.0715,0.2745,3,4,4,-0.57,-1.33,0.1,-0.64,0.52,0.18,8,6,13,1,3,2,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,3,3
1,8,1,-0.0842,0.2774,3,4,4,0.6,1.31,-0.17,-0.71,1,-0.2,8,10,3,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,3,3
1,8,1,2.2028,0.2617,5,4,5,1.76,0.9,1.34,1.32,0.78,0.63,8,8,13,1,2,2,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,3,3
2,8,1,0.1937,0.2438,4,4,4,-1.16,-0.76,-2.92,-1.01,0.29,-1.3,6,6,6,1,1,3,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,3,3
2,8,1,1.1769,0.2949,5,4,4,-0.6,-3.51,-1.41,-0.66,-0.92,1.09,6,6,6,1,4,3,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3
2,8,1,0.3949,0.2261,4,3,2,0.03,-0.13,-1.02,0.49,-1.2,-1.57,6,6,2,1,4,3,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,3,3
2,8,1,0.8349,0.2314,5,2,2,0.6,0.67,0.94,-0.18,-0.04,0.59,11,10,4,1,4,3,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,3,3
2,8,1,0.8947,0.2721,5,4,5,-1.13,0.27,1.62,0.96,1.59,1.01,8,8,13,1,2,2,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,3,3
2,8,1,1.3191,0.2264,5,4,2,0.03,-1.33,-0.58,-1.68,0.65,-0.2,8,6,2,1,3,2,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,3,3
2,5,1,-0.2958,0.2732,2,5,4,-0.57,-1.1,-0.17,-0.18,1.59,0.96,6,6,6,1,2,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,3,3
2,8,1,-0.0247,0.2363,3,2,2,0.6,0.9,-0.17,0.49,0.7,1.39,8,6,5,1,1,3,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,3,3
